Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
6,"M de Fátima Belancieri, CMB Neme…","Testes de avaliação neuropsicológica utilizados em pacientes vítimas de Acidente Vascular Cerebral",2014,"… Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335031819015.pdf","https://scholar.google.com/scholar?cites=6854211977795869104&as_sdt=2005&sciodt=2007&hl=en",311,"2022-08-23 11:14:09","PDF","","","",,,,,6,0.75,2,3,8,"RESUMO O neuropsicólogo deve estar atualizado quanto aos instrumentos de avaliação mais utilizados e referendados na área. O objetivo deste estudo foi investigar os …","https://www.redalyc.org/pdf/3350/335031819015.pdf","https://scholar.google.com/scholar?q=related:sBnAh3oNH18J:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
6,"MGL Leonardo, MC Ferreira, F Valentini…","Propriedades psicométricas da escala geral de comportamento pró-social de quebra de normas",2016,"… Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335047428017.pdf","https://scholar.google.com/scholar?cites=14761423580428547913&as_sdt=2005&sciodt=2007&hl=en",312,"2022-08-23 11:14:09","PDF","","","",,,,,6,1.00,2,4,6,"Foi objetivo do estudo reunir evidências de validade da Escala Geral de Comportamento Pró-Social de Quebra de Normas (GPRSBS) em amostras brasileiras. Para tanto …","https://www.redalyc.org/pdf/3350/335047428017.pdf","https://scholar.google.com/scholar?q=related:SbeEeokc28wJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
6,"LG Macedo, NCW Schultz, ÂH de Queiroz…","Reflexões sobre os parâmetros psicométricos do inventário home versão infant toddler",2010,"… Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335027283008.pdf","https://scholar.google.com/scholar?cites=6986878260450407054&as_sdt=2005&sciodt=2007&hl=en",313,"2022-08-23 11:14:09","PDF","","","",,,,,6,0.50,2,4,12,"RESUMO O ambiente domiciliar e os comportamentos dos cuidadores da criança são considerados fatores relevantes para o desenvolvimento infantil. O Inventário HOME versão …","https://www.redalyc.org/pdf/3350/335027283008.pdf","https://scholar.google.com/scholar?q=related:jrILg8Jg9mAJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
6,"ZMF de Oliveira","Alguns instrumentos para se medir a criatividade",2010,"Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335027284016.pdf","https://scholar.google.com/scholar?cites=7402804190159192339&as_sdt=2005&sciodt=2007&hl=en",320,"2022-08-23 11:14:09","PDF","","","",,,,,6,0.50,6,1,12,"1Elaborar medidas de criatividade é uma das questões que vem atraindo e desafiando os estudiosos desse constructo complexo, dinâmico e multidimensional e ainda carente de …","https://www.redalyc.org/pdf/3350/335027284016.pdf","https://scholar.google.com/scholar?q=related:E0E2cDALvGYJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
6,"AJS Peres, JA Laros","Estructura factorial del Cuestionario de Esquemas y Creencias de Personalidad",2016,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712016000200003&script=sci_abstract&tlng=es","https://scholar.google.com/scholar?cites=18064541532681708925&as_sdt=2005&sciodt=2007&hl=en",326,"2022-08-23 11:14:09","","","","",,,,,6,1.00,3,2,6,"Estrutura fatorial do Questionário de Esquemas e Crenças da Personalidade Page 1 141 Avaliação Psicológica, 2016, 15(2), pp. 141-150 RESUMO Este estudo objetivou obter …","http://pepsic.bvsalud.org/pdf/avp/v15n2/v15n2a03.pdf","https://scholar.google.com/scholar?q=related:faXIXdAksvoJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
6,"E Dell'Antonio, MLC Barroso","Perfil de liderança detreinadores e desempenho de equipes em competição",2014,"Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335037824002.pdf","https://scholar.google.com/scholar?cites=17639413282799685538&as_sdt=2005&sciodt=2007&hl=en",327,"2022-08-23 11:14:09","PDF","","","",,,,,6,0.75,3,2,8,"Este estudio examinó el perfil de liderazgo de los entrenadores de voleibol femenino Sub-19 del estado de Santa Catarina, teniendo en cuenta la percepción de los entrenadores …","https://www.redalyc.org/pdf/3350/335037824002.pdf","https://scholar.google.com/scholar?q=related:og-VT-zIy_QJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
6,"VV Gouveia, MP Gonçalves, AIA de Brito Gomes…","Construção e validação da escala de atributos desejáveis do (a) parceiro (a) ideal",2014,"… Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335030683013.pdf","https://scholar.google.com/scholar?cites=7656055970967524115&as_sdt=2005&sciodt=2007&hl=en",338,"2022-08-23 11:14:09","PDF","","","",,,,,6,0.75,2,4,8,"Esta pesquisa objetivou desenvolver a Escala de Atributos Desejáveis do Parceiro Ideal (EADPI) para o contexto brasileiro, reunindo evidências psicométricas. Realizaram-se dois …","https://www.redalyc.org/pdf/3350/335030683013.pdf","https://scholar.google.com/scholar?q=related:ExMHklfGP2oJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
6,"DI SILVA JR, MC Ferreira","escala para avaliação de estressores ambientais no contexto off-shore-oil",2007,"Avaliação Psicológica","","","https://scholar.google.com/scholar?cites=6978593478641103035&as_sdt=2005&sciodt=2007&hl=en",420,"2022-08-23 11:14:09","CITATION","","","",,,,,6,0.40,3,2,15,"","","https://scholar.google.com/scholar?q=related:u7BCbsvx2GAJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
6,"L Gordo, LI Elejalde…","Versión Española del Cuestionario de Función Reflexiva Parental (CFRP-18)",2020,"… -e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/journal/4596/459664449002/459664449002.pdf","https://scholar.google.com/scholar?cites=6547763196446630398&as_sdt=2005&sciodt=2007&hl=en",627,"2022-08-23 11:14:09","PDF","","","",,,,,6,3.00,2,3,2,"Hasta la fecha, no existen instrumentos de autoinforme para evaluar la función reflexiva parental en lengua española. Por ello, el principal objetivo del presente estudio es analizar …","https://www.redalyc.org/journal/4596/459664449002/459664449002.pdf","https://scholar.google.com/scholar?q=related:_uGThe9T3loJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
6,"CJ Lira, HB Vega, JE Peinado, M Ornelas…","Relaciones entre autoconcepto y bienestar psicológico en universitarias mexicanas",2020,"… e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/journal/4596/459664449006/459664449006.pdf","https://scholar.google.com/scholar?cites=9618486599769588891&as_sdt=2005&sciodt=2007&hl=en",663,"2022-08-23 11:14:09","PDF","","","",,,,,6,3.00,1,5,2,"Mediante modelos de ecuaciones estructurales se analizan los efectos directos e indirectos del autoconcepto (personal, físico, social y académico) sobre el bienestar psicológico en …","https://www.redalyc.org/journal/4596/459664449006/459664449006.pdf","https://scholar.google.com/scholar?q=related:mwQfAJq6e4UJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
6,"JS Navarro-Loli, S Dominguez-Lara…","Estructura Interna del Cognitive Emotion Regulation Questionnaire (CERQ-18) en una Muestra de Adolescentes Peruanos",2020,"… -e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/journal/4596/459664448015/459664448015.pdf","https://scholar.google.com/scholar?cites=8179788398632782829&as_sdt=2005&sciodt=2007&hl=en",670,"2022-08-23 11:14:09","PDF","","","",,,,,6,3.00,2,3,2,"El presente estudio tuvo como objetivo identificar las evidencias de validez de la estructura interna y en relación con otras variables del Cognitive Emotion Regulation Questionnaire …","https://www.redalyc.org/journal/4596/459664448015/459664448015.pdf","https://scholar.google.com/scholar?q=related:7UtezjVyhHEJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
6,"A Costa, L Faria","Construção e Validação da Escala de Teorias Implícitas de Inteligência Emocional (TIIE) no Contexto Escolar",2020,"… de Diagnóstico y Evaluación-e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/journal/4596/459664448017/459664448017.pdf","https://scholar.google.com/scholar?cites=1199209965308146799&as_sdt=2005&sciodt=2007&hl=en",933,"2022-08-23 11:14:09","PDF","","","",,,,,6,3.00,3,2,2,"A literatura tem demonstrado que indivíduos com teorias implícitas dinâmicas apresentam melhores resultados escolares e profissionais, níveis superiores de bem-estar e …","https://www.redalyc.org/journal/4596/459664448017/459664448017.pdf","https://scholar.google.com/scholar?q=related:b_RMGRxzpBAJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
6,"S Lima-Castro, E Peña-Contreras…","Aproximación a un modelo de bienestar en adultos ecuatorianos",2019,"… e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/journal/4596/459661106002/459661106002.pdf","https://scholar.google.com/scholar?cites=7868962850417589077&as_sdt=2005&sciodt=2007&hl=en",958,"2022-08-23 11:14:09","PDF","","","",,,,,6,2.00,2,3,3,"El objetivo del estudio fue proponer y evaluar un modelo estructural que explique el bienestar como sinónimo de salud mental positiva de los ecuatorianos a partir de un …","https://www.redalyc.org/journal/4596/459661106002/459661106002.pdf","https://scholar.google.com/scholar?q=related:VbviWQUsNG0J:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
5,"LH de Souza, ES Damasceno…","Adaptação Brasileira do Questionário de Esquemas de Young-Versão Breve (YSQ-S3)",2020,"… Psicológica","repositorio.pucrs.br","https://repositorio.pucrs.br/dspace/bitstream/10923/19760/2/Adaptao_Brasileira_do_Questionrio_de_Esquemas_de_Young_Verso_Breve_YSQS3.pdf","https://scholar.google.com/scholar?cites=1575088879329514190&as_sdt=2005&sciodt=2007&hl=en",210,"2022-08-23 11:14:09","PDF","","","",,,,,5,2.50,2,3,2,"Este estudo tem como objetivo descrever o processo de adaptação semântica do Questionário de Esquemas de Young–versão breve (YSQ-S3) para o português brasileiro e …","https://repositorio.pucrs.br/dspace/bitstream/10923/19760/2/Adaptao_Brasileira_do_Questionrio_de_Esquemas_de_Young_Verso_Breve_YSQS3.pdf","https://scholar.google.com/scholar?q=related:zpIalv3W2xUJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
5,"C Zanon, JPA Lessa…","Aquiescência em autorrelatos de personalidade: uma comparação de métodos",2018,"… Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712018000400004","https://scholar.google.com/scholar?cites=3513441888833161345&as_sdt=2005&sciodt=2007&hl=en",285,"2022-08-23 11:14:09","HTML","","","",,,,,5,1.25,2,3,4,"RESUMO O uso de instrumentos de autorrelato para a avaliação da personalidade é uma forma rápida, prática e econômica para esse fim. Contudo, o estilo de resposta aquiescente …","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712018000400004","https://scholar.google.com/scholar?q=related:gcjgashAwjAJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
5,"B Alto","O controle da desejabilidade social no autorrelato usando quádruplas de itens",2019,"Avaliação Psicológica","researchgate.net","https://www.researchgate.net/profile/Felipe-Valentini-2/publication/338032400_O_controle_da_desejabilidade_social_no_autorrelato_usando_quadruplas_de_itens/links/60c0d986299bf1949f444975/O-controle-da-desejabilidade-social-no-autorrelato-usando-quadruplas-de-itens.pdf","https://scholar.google.com/scholar?cites=12140535616369360102&as_sdt=2005&sciodt=2007&hl=en",287,"2022-08-23 11:14:09","PDF","","","",,,,,5,1.67,5,1,3,"A desejabilidade social é um fenômeno observado quando um indivíduo responde a itens de escalas e inventários de forma a tentar causar uma impressão favorável (Paulhus, 1991) …","https://www.researchgate.net/profile/Felipe-Valentini-2/publication/338032400_O_controle_da_desejabilidade_social_no_autorrelato_usando_quadruplas_de_itens/links/60c0d986299bf1949f444975/O-controle-da-desejabilidade-social-no-autorrelato-usando-quadruplas-de-itens.pdf","https://scholar.google.com/scholar?q=related:5nys3NHYe6gJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
5,"MD Ricarte, ES Gaião, JMH Bueno…","Validade discriminante entre regulação emocional e resiliência",2017,"… Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335053541016.pdf","https://scholar.google.com/scholar?cites=688035513014115259&as_sdt=2005&sciodt=2007&hl=en",297,"2022-08-23 11:14:09","PDF","","","",,,,,5,1.00,1,4,5,"La resiliencia y la regulación emocional son constructos psicológicos cuya operacionalización nunca fue investigada por la independencia mutua. Por lo tanto, el …","https://www.redalyc.org/pdf/3350/335053541016.pdf","https://scholar.google.com/scholar?q=related:u1sPWqdkjAkJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
5,"J Vieira-Santos, A Del Prette…","Inventário de habilidades sociais educativas do professor universitário-versão aluno (IHSE-PU-Aluno): dados preliminares",2018,"… Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712018000200013","https://scholar.google.com/scholar?cites=8117941074347304034&as_sdt=2005&sciodt=2007&hl=en",300,"2022-08-23 11:14:09","HTML","","","",,,,,5,1.25,2,3,4,"Este artigo descreve o processo de elaboração do IHSE-PU-Aluno e apresenta os dados obtidos no estudo piloto. A Etapa I desse estudo demonstrou que o instrumento apresenta …","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712018000200013","https://scholar.google.com/scholar?q=related:YiQGfGW4qHAJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
5,"LM Laskoski, JC Natividade, D Navarini…","Construção e validação da Escala de Orgulho e suas relações com autoestima",2013,"… Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335027504006.pdf","https://scholar.google.com/scholar?cites=72649547123821805&as_sdt=2005&sciodt=2007&hl=en",316,"2022-08-23 11:14:09","PDF","","","",,,,,5,0.56,1,4,9,"RESUMO O presente estudo visou à construção e validação de uma escala para mensurar orgulho em adolescentes e verificar sua correlação com autoestima. Participaram 580 …","https://www.redalyc.org/pdf/3350/335027504006.pdf","https://scholar.google.com/scholar?q=related:7Yxo0WAaAgEJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
5,"RRC Franco","Estudo de caso pelo método fenômeno-estrutural",2012,"Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335027503004.pdf","https://scholar.google.com/scholar?cites=11077145376650049369&as_sdt=2005&sciodt=2007&hl=en",317,"2022-08-23 11:14:09","PDF","","","",,,,,5,0.50,5,1,10,"RESUMO O artigo discutiu, a partir de um estudo de caso, a expressão do mundo interno de um dependente de heroína internado por seis meses em um centro de recuperação e …","https://www.redalyc.org/pdf/3350/335027503004.pdf","https://scholar.google.com/scholar?q=related:WTeW5AftuZkJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
5,"RP Devotto, SM Wechsler","Job crafting: concepción y calidad científica de las medidas",2018,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712018000300009&script=sci_abstract&tlng=es","https://scholar.google.com/scholar?cites=17681391478027634692&as_sdt=2005&sciodt=2007&hl=en",318,"2022-08-23 11:14:09","","","","",,,,,5,1.25,3,2,4,"Job Crafting: Conceituação e Qualidade Científica das Medidas Page 1 351 Avaliação Psicológica, 2018, 17(3), pp. 351-361 ARTIGO – DOI: http://dx.doi.org/10.15689/ap.2018.1703.14335.08 …","http://pepsic.bvsalud.org/pdf/avp/v17n3/09.pdf","https://scholar.google.com/scholar?q=related:BMh0ht7rYPUJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
5,"AE Basaglia, MA de Souza","Estudo de caso: funcionamento psíquico da mãe do adicto a drogas",2015,"Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335043971012.pdf","https://scholar.google.com/scholar?cites=7784999844228670378&as_sdt=2005&sciodt=2007&hl=en",325,"2022-08-23 11:14:09","PDF","","","",,,,,5,0.71,3,2,7,"Teorias psicológicas priorizam a relação mãe-filho como um fator de proteção ao desenvolvimento de adicções dos filhos. No presente estudo de caso, foi investigado o …","https://www.redalyc.org/pdf/3350/335043971012.pdf","https://scholar.google.com/scholar?q=related:qqO4kxzgCWwJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
5,"IC Boccato","Odette Lourenção Van Kolck",2004,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712004000100008","https://scholar.google.com/scholar?cites=5348733229544676560&as_sdt=2005&sciodt=2007&hl=en",339,"2022-08-23 11:14:09","HTML","","","",,,,,5,0.28,5,1,18,"É com imensa honra e satisfação que aceitei fazer um breve histórico sobre a vida e a obra da Dra. Odette Lourenção Van Kolck, que além de minha professora na Graduação e na …","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712004000100008","https://scholar.google.com/scholar?q=related:0JxWkYiEOkoJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
5,"HF Cardoso, MN Baptista","Escala de Suporte Laboral: construção e estudo das qualidades psicométricas",2012,"Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335027499004.pdf","https://scholar.google.com/scholar?cites=13795411123413875960&as_sdt=2005&sciodt=2007&hl=en",342,"2022-08-23 11:14:09","PDF","","","",,,,,5,0.50,3,2,10,"El soporte organizacional, o suporte laboral, está relacionado con el desarrollo de creencias por parte de los colaboradores sobre lo cuanto la organización les valora y cuida …","https://www.redalyc.org/pdf/3350/335027499004.pdf","https://scholar.google.com/scholar?q=related:-HyOVVMlc78J:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
